,0,1,2,3,4,5,6,class
1522,1,1,0,0,1,1,1,5
1523,1,1,1,1,0,1,1,9
1524,1,1,1,0,1,1,1,0
1525,1,0,0,1,1,0,1,2
1526,1,0,1,0,0,1,1,9
1527,1,1,1,1,0,1,1,3
1528,1,1,1,1,0,1,1,4
1529,0,0,0,1,1,1,0,4
1530,1,1,1,0,1,1,0,7
1531,1,1,1,1,0,1,1,5
1532,1,0,1,1,1,1,1,2
1533,1,1,1,1,0,1,1,9
1534,1,1,1,0,1,1,1,0
1535,1,1,0,0,1,1,1,6
1536,1,0,0,1,0,1,1,3
1537,1,1,0,0,0,1,1,6
1538,0,1,1,0,0,1,0,1
1539,1,0,0,1,1,1,0,6
1540,1,1,0,1,0,1,0,6
1541,0,1,0,1,0,1,1,5
1542,1,1,0,1,0,1,1,5
1543,1,0,1,1,1,0,1,2
1544,1,0,1,0,0,1,0,7
1545,0,1,1,0,0,1,0,1
1546,1,0,1,0,0,1,1,7
1547,1,1,1,1,0,0,1,9
1548,0,1,1,0,0,1,0,1
1549,1,0,1,1,1,1,1,8
1550,1,0,1,1,1,1,1,9
1551,1,1,1,1,0,1,0,4
1552,0,0,0,1,1,0,1,2
1553,1,0,1,1,0,1,1,9
1554,0,1,1,1,0,1,0,4
1555,1,0,0,1,0,1,1,5
1556,0,1,1,1,0,1,1,9
1557,1,1,1,1,0,1,1,9
1558,1,1,1,1,1,0,1,0
1559,1,1,1,1,1,1,1,0
1560,0,1,1,1,0,1,0,4
1561,1,0,1,1,0,1,1,3
1562,0,1,0,1,0,1,1,6
1563,1,1,1,0,0,0,1,5
1564,1,1,1,0,0,1,1,9
1565,0,0,1,0,0,1,1,1
1566,0,1,1,1,0,0,1,5
1567,1,0,1,1,0,1,0,3
1568,0,1,1,0,1,1,0,9
1569,1,0,0,1,0,1,0,5
1570,1,1,1,0,0,0,1,9
1571,1,0,1,0,0,0,0,2
1572,1,1,1,1,1,1,0,0
1573,1,1,0,1,0,0,1,2
1574,1,0,1,0,1,1,0,7
1575,0,1,0,1,1,0,1,5
1576,1,0,1,0,1,1,0,7
1577,1,1,0,1,0,1,1,5
1578,1,0,1,1,1,1,0,2
1579,0,0,1,0,0,1,0,1
1580,1,0,1,0,1,1,1,0
1581,1,1,1,1,1,1,0,5
1582,1,1,1,1,1,1,0,6
1583,1,0,0,1,1,0,0,2
1584,1,1,0,0,1,1,1,6
1585,1,0,1,1,0,1,1,2
1586,0,1,1,1,0,1,0,4
1587,0,0,1,1,0,0,0,4
1588,0,1,1,1,0,1,0,4
1589,1,0,1,1,0,1,0,1
1590,1,1,0,1,1,1,1,6
1591,1,0,1,0,0,1,0,3
1592,0,0,0,1,1,1,1,3
1593,1,0,1,1,1,0,1,2
1594,1,1,1,0,1,1,1,0
1595,1,0,1,1,0,1,1,0
1596,0,0,1,0,0,0,0,7
1597,0,1,0,1,0,0,1,5
1598,0,1,0,0,1,0,1,5
1599,0,1,1,1,1,1,1,9
1600,1,1,1,1,0,1,1,9
1601,1,1,0,1,0,1,1,5
1602,0,0,1,1,0,1,1,4
1603,1,1,1,1,0,1,0,4
1604,1,1,0,1,0,1,1,5
1605,1,1,0,1,0,1,1,5
1606,1,1,1,1,0,1,1,9
1607,0,0,1,0,0,1,1,7
1608,1,0,1,1,0,1,0,3
1609,1,0,1,1,0,0,1,3
1610,0,0,1,1,0,1,1,3
1611,1,1,0,0,1,0,1,9
1612,1,0,1,0,1,1,1,0
1613,0,0,1,0,0,1,0,1
1614,0,1,1,1,1,1,0,1
1615,1,1,1,1,1,1,1,8
1616,1,1,0,1,1,0,1,2
1617,1,1,1,1,1,1,1,9
1618,1,1,0,1,1,1,1,9
1619,0,0,1,1,1,0,1,2
1620,0,0,1,0,0,1,0,1
1621,0,1,1,1,0,1,1,4
1622,1,0,1,1,0,1,1,3
1623,0,1,1,0,1,1,0,1
1624,1,0,0,1,0,1,1,3
1625,1,1,0,1,1,1,1,6
1626,1,1,1,0,0,0,0,7
1627,0,1,0,0,0,0,1,1
1628,1,1,1,1,1,1,1,0
1629,1,0,1,1,0,1,0,5
1630,0,1,1,0,0,1,0,1
1631,1,1,1,1,1,1,1,8
1632,1,0,0,0,1,1,0,9
1633,1,0,0,1,0,1,1,8
1634,0,0,1,1,0,1,1,3
1635,1,1,0,1,0,1,0,5
1636,0,0,0,0,0,1,0,1
1637,0,0,0,0,0,1,0,7
1638,0,0,1,0,0,1,0,1
1639,1,0,1,0,1,1,0,7
1640,1,0,1,0,0,1,1,7
1641,1,0,1,1,1,1,1,6
1642,1,1,1,1,1,1,0,0
1643,0,0,0,0,0,1,0,7
1644,0,0,1,1,0,1,1,3
1645,1,0,0,1,0,1,1,5
1646,1,1,1,0,0,1,1,3
1647,0,0,1,0,0,0,0,1
1648,0,0,1,0,0,1,0,7
1649,1,1,0,1,0,1,1,5
1650,1,0,1,1,1,0,1,2
1651,1,0,0,1,1,1,1,3
1652,0,0,1,0,0,0,0,1
1653,1,0,0,1,1,1,1,3
1654,1,1,0,1,0,1,1,5
1655,1,1,0,1,1,1,0,8
1656,1,0,1,1,0,1,1,3
1657,0,1,1,1,1,1,1,3
1658,1,0,0,1,1,0,1,2
1659,1,0,0,0,0,0,1,3
1660,1,0,1,1,0,1,1,8
1661,1,0,0,1,1,0,1,2
1662,1,1,1,0,0,0,0,0
1663,0,0,1,0,0,0,1,3
1664,1,1,1,1,1,1,1,0
1665,0,0,1,1,0,0,0,1
1666,1,1,1,1,0,0,1,3
1667,1,1,1,1,1,1,1,6
1668,0,1,0,1,1,1,0,8
1669,1,1,0,0,1,1,1,5
1670,0,1,0,1,0,1,0,4
1671,0,1,1,1,0,1,0,4
1672,0,1,1,1,0,1,1,3
1673,0,1,1,1,0,0,0,4
1674,1,1,1,0,1,1,1,9
1675,1,0,1,1,0,1,1,3
1676,1,0,1,0,0,1,0,7
1677,1,1,1,0,1,1,1,0
1678,0,0,1,1,1,0,1,2
1679,1,0,0,1,1,1,1,0
1680,0,0,1,1,0,1,0,3
1681,1,0,1,0,0,1,0,1
1682,0,0,1,0,0,0,0,7
1683,1,0,1,1,1,1,0,7
1684,0,1,1,1,0,0,0,4
1685,1,0,1,0,1,1,1,0
1686,1,0,1,0,1,1,1,0
1687,1,1,1,1,1,1,1,8
1688,1,1,1,1,0,1,1,4
1689,0,1,1,1,0,1,1,4
1690,1,1,1,1,1,1,1,0
1691,0,1,1,1,1,1,0,9
1692,1,1,1,1,1,1,1,8
1693,1,1,0,1,0,1,1,5
1694,1,0,1,1,0,1,0,3
1695,1,0,1,1,0,1,1,3
1696,0,1,1,1,1,1,1,4
1697,1,1,1,0,0,1,0,0
1698,1,0,0,1,0,1,1,5
1699,1,0,1,0,0,1,0,7
1700,1,0,1,1,0,1,0,7
1701,1,0,1,0,1,1,1,7
1702,1,0,1,1,0,1,1,3
1703,1,1,1,0,1,0,1,0
1704,1,1,1,1,0,1,1,9
1705,1,1,0,1,0,1,0,6
1706,1,1,1,0,1,0,0,7
1707,1,0,1,1,0,0,1,3
1708,1,1,1,1,0,1,0,4
1709,1,1,1,0,0,1,0,1
1710,0,1,0,1,0,1,1,6
1711,1,0,0,1,1,1,1,8
1712,1,0,0,0,0,1,1,3
1713,1,1,0,1,0,1,1,8
1714,1,0,1,1,0,1,0,3
1715,1,1,0,1,0,1,1,8
1716,0,0,1,0,0,1,1,3
1717,1,1,1,0,1,1,0,1
1718,0,1,1,1,0,1,1,9
1719,0,1,0,1,1,1,1,6
1720,1,1,1,1,0,1,1,3
1721,1,0,1,0,1,0,1,2
1722,1,1,1,1,1,0,1,2
1723,1,1,1,1,1,1,1,8
1724,1,1,1,1,0,1,0,9
1725,1,0,1,1,0,1,0,7
1726,1,1,1,1,0,1,1,9
1727,1,1,0,1,0,1,1,5
1728,1,0,0,1,1,0,1,2
1729,1,1,1,0,0,1,0,7
1730,0,1,0,1,0,1,1,5
1731,1,1,0,0,1,1,1,8
1732,1,0,1,0,0,1,0,1
1733,1,1,1,1,0,0,1,9
1734,0,0,0,1,1,1,1,5
1735,1,0,0,1,1,0,1,8
1736,0,1,1,0,1,1,1,0
1737,1,1,1,1,1,1,1,9
1738,1,0,1,1,1,1,1,2
1739,0,0,1,1,0,1,0,4
1740,1,1,1,1,0,1,1,3
1741,0,1,1,1,0,1,1,3
1742,0,1,0,1,1,1,1,6
1743,1,1,1,0,1,1,1,0
1744,0,1,0,1,1,1,1,6
1745,1,1,1,1,1,1,1,6
1746,1,1,1,0,1,1,0,0
1747,0,1,1,1,1,1,0,4
1748,1,1,1,1,1,1,0,8
1749,0,0,0,0,1,0,1,2
1750,1,1,0,1,1,1,0,6
1751,1,1,1,0,1,1,1,0
1752,1,1,0,1,1,0,0,6
1753,1,0,1,1,0,0,0,2
1754,1,0,1,0,1,1,1,0
1755,0,1,0,1,1,0,1,2
1756,1,0,1,0,0,0,1,3
1757,0,0,1,1,1,0,1,2
1758,1,1,1,1,1,1,1,8
1759,0,1,1,1,0,1,0,4
1760,1,0,0,1,0,0,1,5
1761,1,1,1,0,1,1,0,0
1762,0,0,1,1,0,1,0,4
1763,1,1,0,0,0,1,1,5
1764,0,1,1,1,0,0,0,4
1765,1,0,1,1,0,1,1,8
1766,0,1,0,1,1,0,1,8
1767,1,1,1,1,1,1,1,8
1768,1,1,1,1,1,1,1,8
1769,1,1,0,1,0,1,1,9
1770,1,1,1,1,0,1,1,4
1771,1,1,1,0,1,0,1,0
1772,0,1,1,0,1,1,0,4
1773,1,0,1,1,1,1,1,3
1774,1,1,1,1,0,1,1,9
1775,1,1,1,1,0,1,1,5
1776,1,1,1,1,0,1,1,9
1777,0,1,0,1,1,1,1,6
1778,1,0,1,1,0,1,1,3
1779,1,1,1,0,1,1,0,6
1780,1,0,0,1,0,1,1,5
1781,0,1,0,1,0,1,1,5
1782,1,0,0,0,0,1,0,3
1783,1,0,0,0,0,1,0,1
1784,1,1,0,0,1,0,1,2
1785,1,0,1,1,1,1,0,5
1786,1,1,1,1,1,1,0,0
1787,1,1,0,1,1,1,1,9
1788,1,0,0,1,1,1,1,2
1789,1,0,1,1,1,0,1,2
1790,1,0,1,1,0,1,0,3
1791,1,0,0,0,0,0,1,0
1792,1,1,0,0,0,1,1,5
1793,1,1,1,1,0,1,1,9
1794,0,1,1,1,1,1,1,0
1795,1,1,0,1,0,1,1,5
1796,0,0,1,1,1,0,0,2
1797,1,0,1,1,1,0,1,2
1798,1,1,0,0,0,1,1,5
1799,0,0,1,1,0,1,1,3
1800,1,1,1,1,0,1,1,9
1801,1,1,1,1,0,1,1,8
1802,0,0,1,0,0,1,0,1
1803,1,1,1,1,0,1,1,9
1804,1,1,1,1,1,1,1,6
1805,0,0,1,0,0,1,0,1
1806,0,1,1,1,0,1,0,4
1807,1,0,1,0,0,0,1,3
1808,1,1,1,0,0,1,1,5
1809,0,1,1,0,1,1,0,4
1810,1,1,0,0,0,1,1,8
1811,0,0,1,0,1,1,1,1
1812,1,0,1,1,0,1,1,8
1813,1,1,0,0,1,1,1,6
1814,0,1,1,0,0,1,0,1
1815,0,1,0,1,0,1,1,5
1816,1,0,1,1,0,0,1,2
1817,1,0,1,0,0,0,1,7
1818,1,1,1,1,0,1,1,9
1819,0,0,1,0,1,0,0,7
1820,1,1,1,0,1,1,1,8
1821,1,1,1,1,1,0,1,6
1822,1,1,0,1,1,1,1,6
1823,0,0,1,0,1,0,0,4
1824,1,1,0,1,0,1,0,9
1825,1,1,0,1,0,1,1,3
1826,0,0,1,0,0,1,0,1
1827,1,0,0,1,1,1,0,6
1828,1,0,0,0,1,1,0,1
1829,0,0,1,0,1,0,0,1
1830,1,0,1,1,0,0,1,9
1831,1,1,1,1,1,1,1,8
1832,1,1,1,0,0,1,0,7
1833,1,1,0,1,1,1,1,6
1834,0,1,1,1,0,1,1,4
1835,1,0,1,1,1,0,1,2
1836,1,1,0,0,1,1,1,0
1837,0,1,0,0,1,1,0,1
1838,1,1,0,1,0,1,1,5
1839,1,1,1,1,0,1,1,3
1840,1,1,0,0,1,1,1,0
1841,1,0,0,1,0,0,1,3
1842,0,1,1,1,1,1,1,8
1843,1,1,0,0,1,1,1,6
1844,1,1,0,1,1,1,1,8
1845,1,1,0,1,1,1,1,8
1846,1,0,1,1,0,1,0,3
1847,1,1,1,0,0,1,0,7
1848,1,0,1,0,1,1,1,0
1849,1,0,1,1,0,1,1,3
1850,1,0,1,1,0,1,1,3
1851,0,0,1,0,1,0,1,8
1852,1,0,1,1,1,0,1,8
1853,1,1,0,1,1,1,1,3
1854,1,1,1,0,1,1,0,7
1855,0,0,1,1,0,0,1,3
1856,1,0,0,1,0,1,0,3
1857,1,1,0,0,0,1,1,5
1858,0,1,1,0,1,1,0,4
1859,0,1,1,0,1,1,0,4
1860,0,1,1,1,1,1,1,4
1861,1,1,1,1,1,1,0,0
1862,0,0,0,0,0,1,0,1
1863,1,1,1,1,1,1,1,9
1864,1,1,0,1,0,1,1,9
1865,1,1,1,0,0,1,1,0
1866,1,0,1,1,0,0,1,2
1867,1,1,0,0,0,1,1,9
1868,1,1,1,0,1,1,1,0
1869,0,1,1,0,0,1,1,4
1870,1,1,0,1,0,1,0,3
1871,1,1,0,1,1,0,0,5
1872,1,1,0,1,1,1,0,0
1873,1,0,1,1,0,0,1,3
1874,0,0,1,1,1,1,1,9
1875,0,0,1,1,0,1,0,4
1876,1,0,1,0,1,1,1,1
1877,1,0,1,1,1,1,1,6
1878,0,0,1,0,0,1,1,1
1879,0,1,1,0,0,0,0,4
1880,1,0,1,0,1,1,1,0
1881,1,0,0,0,0,1,0,7
1882,0,1,1,1,1,0,1,2
1883,1,1,1,1,1,1,1,8
1884,1,0,1,0,0,1,1,7
1885,0,1,0,1,0,1,0,4
1886,0,0,1,1,0,1,0,4
1887,1,0,1,1,1,0,1,8
1888,0,1,0,1,1,0,1,6
1889,1,1,0,1,0,0,0,5
1890,1,1,0,1,1,1,1,6
1891,1,1,1,0,1,0,1,0
1892,1,0,0,1,0,1,1,5
1893,1,1,1,0,1,1,1,0
1894,1,1,1,1,1,0,0,8
1895,0,0,1,0,1,0,0,1
1896,1,0,1,1,0,1,1,3
1897,1,1,0,1,1,1,1,6
1898,1,0,0,1,0,1,1,5
1899,0,0,1,0,0,0,1,0
1900,0,0,1,1,0,1,0,1
1901,1,0,1,1,0,1,1,7
1902,1,1,1,1,0,0,1,9
1903,0,0,1,1,0,1,0,1
1904,1,1,0,1,1,1,1,5
1905,1,0,1,1,0,0,1,9
1906,1,1,1,0,1,1,1,0
1907,1,1,1,0,1,1,0,0
1908,1,1,1,1,1,1,0,1
1909,1,1,1,1,1,1,1,8
1910,0,0,1,0,0,1,0,7
1911,1,1,0,0,1,1,1,0
1912,1,0,1,1,1,1,0,8
1913,1,0,1,1,0,1,1,3
1914,1,1,1,1,1,1,0,8
1915,0,0,1,0,1,1,0,1
1916,0,0,0,1,0,1,0,1
1917,1,0,1,1,1,0,1,2
1918,0,1,1,1,0,1,0,4
1919,0,0,1,0,0,1,0,1
1920,1,1,0,1,0,1,1,5
1921,1,1,1,1,1,0,1,2
1922,1,1,0,1,1,1,1,6
1923,1,1,0,1,1,0,1,6
1924,1,1,1,1,1,1,1,8
1925,1,0,1,1,1,1,1,3
1926,1,1,1,1,0,1,1,0
1927,0,1,0,1,0,1,0,5
1928,1,1,1,1,0,1,0,4
1929,1,1,1,1,0,1,1,8
1930,1,1,0,1,0,1,0,9
1931,1,1,1,1,1,0,1,9
1932,1,1,1,0,0,1,0,7
1933,0,1,1,0,0,1,1,0
1934,0,0,1,0,1,1,1,0
1935,0,1,1,1,0,1,1,5
1936,1,0,0,1,1,1,1,6
1937,1,0,1,1,1,1,1,9
1938,1,0,1,0,1,0,1,2
1939,1,1,0,1,0,1,0,6
1940,1,1,1,1,1,0,0,8
1941,1,1,0,1,0,1,1,5
1942,0,0,1,1,1,1,1,7
1943,0,0,1,0,0,1,0,1
1944,1,1,0,1,0,1,1,5
1945,1,0,0,1,1,0,0,2
1946,0,0,1,1,0,1,0,4
1947,1,0,1,1,1,1,1,2
1948,0,0,1,0,1,1,0,1
1949,0,1,0,1,1,1,1,6
1950,1,1,0,1,0,1,1,6
1951,1,1,0,1,0,1,1,5
1952,1,1,1,1,1,1,1,8
1953,1,0,1,1,0,1,1,7
1954,0,1,0,1,1,1,0,8
1955,1,1,1,1,1,1,1,6
1956,1,1,0,1,0,1,0,6
1957,1,1,1,0,0,1,1,9
1958,1,1,0,1,1,0,1,6
1959,1,1,0,1,0,1,1,5
1960,0,1,0,1,0,1,0,4
1961,0,0,1,0,0,1,0,1
1962,0,0,1,0,0,1,0,7
1963,0,0,1,1,1,1,1,2
1964,1,0,1,1,0,1,0,7
1965,1,1,1,1,1,1,1,2
1966,1,0,0,1,0,1,1,5
1967,1,1,1,0,1,1,1,0
1968,0,0,1,0,1,1,1,0
1969,1,1,1,1,1,1,0,4
1970,1,0,0,1,1,0,1,2
1971,1,0,1,1,0,1,0,3
1972,0,0,0,0,0,1,1,1
1973,1,1,1,1,0,1,1,5
1974,1,1,1,1,0,1,1,9
1975,0,1,0,1,0,1,0,5
1976,1,1,0,1,1,1,1,5
1977,1,0,1,1,1,0,1,8
1978,1,1,1,1,0,1,1,5
1979,0,0,1,0,1,1,0,7
1980,1,1,0,1,1,1,0,6
1981,1,1,1,1,1,1,1,9
1982,1,0,1,0,1,1,1,0
1983,0,1,0,1,1,0,1,8
1984,1,1,1,1,1,1,1,8
1985,1,1,0,1,1,1,1,6
1986,0,0,1,1,0,1,0,4
1987,1,1,1,1,1,1,1,8
1988,1,0,1,1,0,1,0,4
1989,0,1,1,0,1,1,1,5
1990,1,1,1,0,0,1,1,9
1991,1,0,1,1,1,1,1,5
1992,1,1,1,1,1,1,1,8
1993,1,1,1,1,0,1,1,9
1994,1,0,1,0,1,1,0,7
1995,1,0,1,0,1,0,1,2
1996,0,0,0,0,1,1,1,1
1997,0,0,1,1,0,1,0,4
1998,1,0,0,0,0,1,0,3
1999,0,1,1,0,0,1,0,7
2000,0,1,1,1,0,1,0,4
2001,1,0,1,1,1,1,0,7
2002,0,1,1,0,0,1,0,1
2003,1,1,1,1,0,0,1,9
2004,1,1,1,0,1,1,1,9
2005,0,1,1,0,0,1,1,9
2006,1,0,1,1,0,1,0,3
2007,1,0,1,0,0,1,0,7
2008,0,1,1,1,0,0,0,4
2009,1,1,1,0,1,0,0,9
2010,1,0,1,1,0,1,1,3
2011,0,1,0,1,1,0,1,5
2012,1,0,1,0,1,0,1,1
2013,1,1,1,0,1,1,1,0
2014,1,1,1,1,0,1,1,9
2015,1,0,0,1,0,1,1,3
2016,0,0,1,1,1,1,1,3
2017,0,0,0,0,0,1,1,5
2018,1,1,1,0,0,1,0,1
2019,0,1,1,0,1,0,1,0
2020,1,1,0,0,1,1,0,0
2021,0,0,1,1,0,1,1,6
2022,1,0,0,1,0,1,1,7
2023,1,0,1,0,1,1,1,6
2024,1,1,1,1,1,0,1,8
2025,1,1,1,0,1,1,1,6
2026,0,1,1,0,1,1,1,8
2027,0,1,0,1,1,0,1,8
2028,0,0,1,1,1,0,1,2
2029,0,0,0,0,0,1,0,1
2030,1,0,0,1,1,1,1,9
2031,1,1,0,1,1,1,1,5
2032,0,0,0,0,0,1,0,1
2033,1,0,1,0,1,0,1,2
2034,0,0,0,0,1,1,0,1
2035,0,0,1,0,0,1,0,1
2036,1,0,0,1,0,1,0,4
2037,1,0,1,1,0,1,0,7
2038,1,1,0,1,0,0,1,5
2039,1,1,1,0,0,1,1,7
2040,1,1,1,0,1,1,1,0
2041,0,0,1,0,0,1,0,7
2042,1,0,0,1,0,1,1,2
2043,1,1,0,1,0,0,1,6
2044,1,1,0,1,0,0,1,5
2045,1,0,1,0,1,1,1,0
2046,0,1,1,1,0,1,0,4
2047,1,1,1,1,0,1,1,9
2048,0,0,1,1,1,0,0,2
2049,0,1,1,1,0,1,0,4
2050,1,1,1,0,0,1,1,0
2051,1,0,0,1,0,1,1,3
2052,0,1,1,1,0,0,0,4
2053,1,1,1,1,0,1,1,9
2054,1,1,1,0,0,1,0,9
2055,1,1,0,1,1,0,1,6
2056,0,1,1,1,0,1,0,4
2057,1,0,1,1,0,1,1,3
2058,1,1,1,0,0,1,0,7
2059,0,0,1,1,1,1,0,2
2060,1,1,1,0,1,1,1,0
2061,1,1,1,1,1,1,1,8
2062,1,0,0,1,0,1,1,9
2063,1,1,1,1,0,1,1,9
2064,0,0,1,1,0,1,0,4
2065,1,0,1,1,1,0,1,3
2066,0,1,1,1,0,0,1,4
2067,0,1,0,1,1,0,1,9
2068,1,0,1,1,0,1,1,9
2069,1,1,1,1,1,0,1,9
2070,0,0,1,0,0,0,0,1
2071,0,0,1,1,0,1,1,3
2072,0,0,1,0,0,1,0,1
2073,1,1,1,0,1,1,1,0
2074,0,1,1,1,1,1,1,4
2075,0,0,0,1,0,1,1,5
2076,1,0,1,1,1,1,1,8
2077,1,0,1,1,1,0,1,8
2078,1,1,1,1,0,1,1,8
2079,0,0,1,0,0,1,0,1
2080,1,1,1,1,0,1,1,3
2081,1,1,1,0,1,1,1,0
2082,1,1,0,0,1,0,1,5
2083,1,1,1,0,1,1,1,0
2084,1,0,0,0,0,1,0,7
2085,1,1,1,1,1,1,1,8
2086,0,0,1,0,1,1,0,1
2087,1,0,1,1,1,0,1,2
2088,1,0,1,1,0,1,1,3
2089,0,0,1,0,1,0,1,1
2090,1,0,1,1,0,1,1,9
2091,1,0,0,0,0,1,1,0
2092,1,1,1,1,1,0,1,8
2093,0,1,1,0,1,1,0,4
2094,1,0,1,0,1,0,1,2
2095,0,1,1,1,0,0,0,4
2096,1,1,1,1,0,1,0,4
2097,1,1,1,1,1,1,1,8
2098,0,0,1,1,0,1,1,9
2099,1,0,1,0,1,0,1,2
2100,0,1,1,0,0,0,0,0
2101,1,0,1,0,0,1,0,7
2102,0,0,0,1,0,1,1,6
2103,0,1,1,0,0,1,1,4
2104,1,0,1,0,0,1,1,7
2105,1,1,1,1,1,1,1,9
2106,1,1,0,1,0,0,0,6
2107,1,0,1,1,0,1,1,3
2108,1,1,0,1,1,0,1,6
2109,0,0,1,1,1,1,1,8
2110,1,1,1,1,0,1,0,4
2111,1,0,0,0,1,0,1,2
2112,0,1,1,1,0,1,0,4
2113,0,0,1,0,0,1,0,1
2114,1,1,1,1,1,1,0,2
2115,1,1,1,0,1,1,0,7
2116,1,1,1,0,1,1,1,0
2117,1,0,1,1,1,1,0,8
2118,0,0,1,0,0,1,0,1
2119,1,1,0,1,0,1,0,5
2120,1,1,1,0,1,1,1,8
2121,0,1,1,1,1,1,1,8
2122,1,0,1,0,0,1,0,1
2123,1,1,1,1,0,1,1,9
2124,0,1,1,0,0,1,0,4
2125,1,0,1,1,1,0,1,2
2126,1,0,1,1,0,1,0,4
2127,1,1,1,1,0,1,1,3
2128,1,0,1,1,1,1,1,2
2129,0,1,1,0,0,1,0,3
2130,1,1,0,1,1,1,1,8
2131,1,1,1,0,1,1,0,8
2132,1,1,0,1,1,1,1,6
2133,0,0,1,0,0,1,0,1
2134,1,0,1,1,1,0,0,2
2135,1,0,1,1,0,0,1,3
2136,0,1,1,1,1,0,0,4
2137,1,1,0,1,0,1,1,6
2138,1,0,1,1,0,1,1,5
2139,1,1,1,0,0,1,0,7
2140,1,1,1,1,1,1,1,8
2141,1,1,0,0,1,1,1,6
2142,1,1,1,1,1,1,1,8
2143,1,1,0,0,0,1,0,7
2144,1,1,1,1,1,0,1,9
2145,1,1,0,1,0,1,1,5
2146,0,1,1,0,0,0,1,1
2147,1,0,1,1,0,1,1,7
2148,1,0,0,0,1,0,1,2
2149,1,0,1,1,1,1,0,2
2150,1,0,1,0,0,1,0,7
2151,1,0,0,1,0,1,1,5
2152,1,1,1,1,1,1,1,5
2153,1,0,1,1,1,1,1,0
2154,1,0,1,1,1,1,1,6
2155,0,1,1,1,1,0,0,8
2156,1,1,1,0,1,1,0,8
2157,0,1,0,1,1,0,0,6
2158,1,1,0,0,1,1,0,5
2159,1,0,0,1,0,1,0,2
2160,1,1,1,0,0,1,1,0
2161,1,1,1,0,0,1,1,0
2162,0,0,1,0,0,1,0,1
2163,1,1,1,1,0,1,1,9
2164,0,1,1,1,0,1,0,4
2165,1,0,1,1,1,0,1,2
2166,1,0,1,0,1,1,0,0
2167,1,0,1,0,0,1,0,7
2168,1,0,1,0,0,1,1,3
2169,1,1,0,1,1,1,1,6
2170,1,0,1,1,0,1,1,3
2171,0,0,0,1,0,1,0,4
2172,1,1,1,1,1,0,1,0
2173,1,1,1,0,0,1,1,0
2174,1,1,1,1,0,0,1,0
2175,0,1,1,1,1,1,1,6
2176,1,0,1,0,1,1,1,0
2177,0,0,0,0,1,0,0,4
2178,1,1,0,1,1,1,1,5
2179,0,0,1,0,0,1,1,0
2180,1,1,1,0,0,1,1,9
2181,1,0,1,0,0,1,0,7
2182,1,1,0,1,1,1,1,5
2183,1,1,1,1,0,0,1,9
2184,1,0,1,1,1,0,0,2
2185,1,1,0,1,1,1,1,8
2186,1,0,1,1,1,0,0,2
2187,1,0,0,1,0,0,0,5
2188,1,1,1,0,0,1,1,9
2189,1,1,1,0,1,0,1,0
2190,1,0,1,1,0,1,1,3
2191,1,1,1,0,1,0,0,0
2192,1,0,0,1,0,1,0,5
2193,0,0,1,0,0,1,0,1
2194,1,0,1,0,0,0,0,3
2195,1,0,0,1,1,1,1,6
2196,0,0,1,0,0,1,1,4
2197,1,1,1,0,1,1,1,0
2198,1,1,1,1,0,0,1,8
2199,1,1,0,1,1,1,0,6
2200,1,0,1,0,0,1,1,0
2201,1,0,1,1,1,1,1,0
2202,0,0,1,0,1,1,1,8
2203,0,0,1,0,0,1,0,1
2204,0,0,0,1,0,1,1,9
2205,1,1,1,1,1,1,1,9
2206,0,0,1,1,1,1,1,8
2207,1,0,1,1,1,1,1,9
2208,1,0,1,1,0,1,1,2
2209,1,0,0,0,1,0,0,2
2210,0,0,0,0,0,1,1,3
2211,1,0,1,0,1,0,1,2
2212,1,0,1,1,1,1,1,3
2213,0,1,1,0,0,1,0,4
2214,1,1,1,1,1,0,1,2
2215,1,0,0,1,1,1,1,6
2216,1,1,1,1,0,0,1,9
2217,1,0,1,1,0,0,1,2
2218,0,0,1,0,1,1,0,1
2219,0,1,1,0,0,1,0,1
2220,0,1,0,1,0,1,1,6
2221,1,1,0,1,0,1,1,5
2222,1,1,1,1,1,1,1,0
2223,0,1,1,1,1,1,0,4
2224,1,0,0,1,0,0,1,3
2225,0,0,0,1,1,1,0,6
2226,1,0,1,1,1,0,1,2
2227,1,0,0,1,0,1,1,5
2228,1,0,1,1,0,1,0,7
2229,0,1,1,1,0,1,0,4
2230,1,0,1,1,0,1,1,3
2231,1,1,1,0,1,0,1,0
2232,1,0,1,0,0,1,0,1
2233,1,1,0,1,0,1,1,5
2234,1,1,0,1,1,1,1,6
2235,1,0,1,1,0,1,1,3
2236,1,1,1,1,0,0,0,9
2237,0,1,1,1,0,1,0,4
2238,0,1,0,1,1,1,0,4
2239,1,1,1,1,1,1,1,6
2240,1,0,1,0,0,1,1,2
2241,1,1,1,0,1,1,1,0
2242,0,0,1,0,1,1,0,1
2243,1,0,1,1,0,1,1,7
2244,1,1,0,0,1,1,0,8
2245,1,0,1,1,1,1,1,8
2246,1,1,1,1,1,0,1,8
2247,1,0,1,1,1,0,1,2
2248,1,0,1,1,1,0,0,2
2249,0,0,0,0,0,1,0,7
2250,1,0,0,1,1,0,1,2
2251,0,1,1,0,1,0,0,0
2252,1,0,0,1,0,1,0,7
2253,0,0,1,0,0,1,1,1
2254,1,1,1,0,0,1,0,0
2255,1,0,1,0,1,1,1,0
2256,1,1,1,1,0,0,1,9
